2026-04-07 10:13:42.106 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:180 - Plot each endpoint's location errors in x, y, z.
2026-04-07 10:13:42.106 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.ASIS
2026-04-07 10:13:42.177 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : L.ASIS
2026-04-07 10:13:42.241 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : V.Sacral
2026-04-07 10:13:42.307 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.Thigh.Upper
2026-04-07 10:13:42.371 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.Thigh.Front
2026-04-07 10:13:42.438 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.Thigh.Rear
2026-04-07 10:13:42.603 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.Shank.Upper
2026-04-07 10:13:42.672 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.Shank.Front
2026-04-07 10:13:42.740 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.Shank.Rear
2026-04-07 10:13:42.805 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.Heel
2026-04-07 10:13:42.870 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.Midfoot.Lat
2026-04-07 10:13:42.938 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : R.Toe.Tip
2026-04-07 10:13:43.004 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:256 - Generate overall error Bar plot
2026-04-07 10:13:43.066 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:142 - Finished step 1 validation - val1.
2026-04-07 10:13:43.066 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:171 - xxx_cvt2 model already exist, process from it
2026-04-07 10:13:43.090 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:102 - Overwrite command confirmed
